,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-11-02 10:10:00,83594,2031
1,Bayern,2020-11-02 10:10:00,109349,2809
2,Berlin,2020-11-02 10:10:00,32593,261
3,Branden­burg,2020-11-02 10:10:00,8326,197
4,Bremen,2020-11-02 10:10:00,5673,73
5,Hamburg,2020-11-02 10:10:00,14036,288
6,Hessen,2020-11-02 10:10:00,43379,663
7,Meck­lenburg- Vor­pommern,2020-11-02 10:10:00,2918,23
8,Nieder­sachsen,2020-11-02 10:10:00,37919,762
9,Nord­rhein-West­falen,2020-11-02 10:10:00,139485,2154
10,Rhein­land-Pfalz,2020-11-02 10:10:00,20962,287
11,Saarland,2020-11-02 10:10:00,7029,192
12,Sachsen,2020-11-02 10:10:00,18747,324
13,Sachsen-Anhalt,2020-11-02 10:10:00,5323,81
14,Schles­wig-Holstein,2020-11-02 10:10:00,8456,177
15,Thüringen,2020-11-02 10:10:00,7238,208
16,Gesamt,2020-11-02 10:10:00,545027,10530
