,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-08-20 10:10:00,39227,1860
1,Bayern,2020-08-20 10:10:00,54101,2631
2,Berlin,2020-08-20 10:10:00,10463,224
3,Branden­burg,2020-08-20 10:10:00,3740,169
4,Bremen,2020-08-20 10:10:00,1877,56
5,Hamburg,2020-08-20 10:10:00,5954,264
6,Hessen,2020-08-20 10:10:00,14029,528
7,Meck­lenburg- Vor­pommern,2020-08-20 10:10:00,981,20
8,Nieder­sachsen,2020-08-20 10:10:00,15724,658
9,Nord­rhein-West­falen,2020-08-20 10:10:00,55770,1790
10,Rhein­land-Pfalz,2020-08-20 10:10:00,8427,242
11,Saarland,2020-08-20 10:10:00,3039,174
12,Sachsen,2020-08-20 10:10:00,5769,226
13,Sachsen-Anhalt,2020-08-20 10:10:00,2146,65
14,Schles­wig-Holstein,2020-08-20 10:10:00,3851,160
15,Thüringen,2020-08-20 10:10:00,3523,186
16,Gesamt,2020-08-20 10:10:00,228621,9253
