,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-08-26 10:10:00,40685,1862
1,Bayern,2020-08-26 10:10:00,55767,2635
2,Berlin,2020-08-26 10:10:00,10852,226
3,Branden­burg,2020-08-26 10:10:00,3818,169
4,Bremen,2020-08-26 10:10:00,1924,56
5,Hamburg,2020-08-26 10:10:00,6110,265
6,Hessen,2020-08-26 10:10:00,15025,528
7,Meck­lenburg- Vor­pommern,2020-08-26 10:10:00,998,20
8,Nieder­sachsen,2020-08-26 10:10:00,16274,662
9,Nord­rhein-West­falen,2020-08-26 10:10:00,57560,1804
10,Rhein­land-Pfalz,2020-08-26 10:10:00,8759,243
11,Saarland,2020-08-26 10:10:00,3085,174
12,Sachsen,2020-08-26 10:10:00,5841,225
13,Sachsen-Anhalt,2020-08-26 10:10:00,2199,65
14,Schles­wig-Holstein,2020-08-26 10:10:00,3961,160
15,Thüringen,2020-08-26 10:10:00,3571,186
16,Gesamt,2020-08-26 10:10:00,236429,9280
