,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-04-04 16:10:00,17014,316
1,Bayern,2020-04-04 16:10:00,21908,349
2,Berlin,2020-04-04 16:10:00,3471,22
3,Brandenburg,2020-04-04 16:10:00,1211,12
4,Bremen,2020-04-04 16:10:00,354,6
5,Hamburg,2020-04-04 16:10:00,2697,16
6,Hessen,2020-04-04 16:10:00,4279,42
7,Mecklenburg- Vor­pommern,2020-04-04 16:10:00,501,5
8,Niedersachsen,2020-04-04 16:10:00,5571,85
9,Nordrhein-West­falen,2020-04-04 16:10:00,17885,200
10,Rhein­land-Pfalz,2020-04-04 16:10:00,3504,29
11,Saarland,2020-04-04 16:10:00,1265,14
12,Sachsen,2020-04-04 16:10:00,2591,24
13,Sachsen-Anhalt,2020-04-04 16:10:00,896,11
14,Schles­wig-Holstein,2020-04-04 16:10:00,1559,17
15,Thüringen,2020-04-04 16:10:00,1072,10
16,Gesamt,2020-04-04 16:10:00,85778,1158
