,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-08-11 10:10:00,37896,1858
1,Bayern,2020-08-11 10:10:00,51946,2627
2,Berlin,2020-08-11 10:10:00,9740,224
3,Branden­burg,2020-08-11 10:10:00,3634,169
4,Bremen,2020-08-11 10:10:00,1809,56
5,Hamburg,2020-08-11 10:10:00,5691,262
6,Hessen,2020-08-11 10:10:00,12815,525
7,Meck­lenburg- Vor­pommern,2020-08-11 10:10:00,943,20
8,Nieder­sachsen,2020-08-11 10:10:00,15056,654
9,Nord­rhein-West­falen,2020-08-11 10:10:00,52175,1763
10,Rhein­land-Pfalz,2020-08-11 10:10:00,7871,239
11,Saarland,2020-08-11 10:10:00,2942,174
12,Sachsen,2020-08-11 10:10:00,5655,225
13,Sachsen-Anhalt,2020-08-11 10:10:00,2068,64
14,Schles­wig-Holstein,2020-08-11 10:10:00,3620,158
15,Thüringen,2020-08-11 10:10:00,3432,183
16,Gesamt,2020-08-11 10:10:00,217293,9201
