,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-10-10 10:10:00,53344,1899
1,Bayern,2020-10-10 10:10:00,72402,2684
2,Berlin,2020-10-10 10:10:00,17555,234
3,Branden­burg,2020-10-10 10:10:00,4692,169
4,Bremen*,2020-10-10 10:10:00,2880,60
5,Hamburg,2020-10-10 10:10:00,8814,277
6,Hessen,2020-10-10 10:10:00,21586,559
7,Meck­lenburg- Vor­pommern,2020-10-10 10:10:00,1373,20
8,Nieder­sachsen,2020-10-10 10:10:00,22490,697
9,Nord­rhein-West­falen,2020-10-10 10:10:00,78218,1905
10,Rhein­land-Pfalz,2020-10-10 10:10:00,11808,256
11,Saarland,2020-10-10 10:10:00,3586,177
12,Sachsen,2020-10-10 10:10:00,8203,246
13,Sachsen-Anhalt,2020-10-10 10:10:00,2858,68
14,Schles­wig-Holstein,2020-10-10 10:10:00,5209,162
15,Thüringen,2020-10-10 10:10:00,4363,191
16,Gesamt,2020-10-10 10:10:00,319381,9604
