,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-07-09 10:10:00,35942,1838
1,Bayern,2020-07-09 10:10:00,49023,2609
2,Berlin,2020-07-09 10:10:00,8537,216
3,Branden­burg,2020-07-09 10:10:00,3483,168
4,Bremen,2020-07-09 10:10:00,1684,54
5,Hamburg,2020-07-09 10:10:00,5230,261
6,Hessen,2020-07-09 10:10:00,11062,514
7,Meck­lenburg- Vor­pommern,2020-07-09 10:10:00,805,20
8,Nieder­sachsen,2020-07-09 10:10:00,13754,640
9,Nord­rhein-West­falen,2020-07-09 10:10:00,44492,1698
10,Rhein­land-Pfalz,2020-07-09 10:10:00,7112,236
11,Saarland,2020-07-09 10:10:00,2809,174
12,Sachsen,2020-07-09 10:10:00,5466,225
13,Sachsen-Anhalt,2020-07-09 10:10:00,1898,60
14,Schles­wig-Holstein,2020-07-09 10:10:00,3200,153
15,Thüringen,2020-07-09 10:10:00,3286,182
16,Gesamt,2020-07-09 10:10:00,197783,9048
