,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-08-24 10:10:00,40173,1863
1,Bayern,2020-08-24 10:10:00,55061,2634
2,Berlin,2020-08-24 10:10:00,10728,226
3,Branden­burg,2020-08-24 10:10:00,3787,169
4,Bremen,2020-08-24 10:10:00,1905,56
5,Hamburg,2020-08-24 10:10:00,6054,265
6,Hessen,2020-08-24 10:10:00,14657,528
7,Meck­lenburg- Vor­pommern,2020-08-24 10:10:00,994,20
8,Nieder­sachsen,2020-08-24 10:10:00,16096,660
9,Nord­rhein-West­falen,2020-08-24 10:10:00,56916,1798
10,Rhein­land-Pfalz,2020-08-24 10:10:00,8667,243
11,Saarland,2020-08-24 10:10:00,3076,174
12,Sachsen,2020-08-24 10:10:00,5824,225
13,Sachsen-Anhalt,2020-08-24 10:10:00,2180,65
14,Schles­wig-Holstein,2020-08-24 10:10:00,3904,160
15,Thüringen,2020-08-24 10:10:00,3553,186
16,Gesamt,2020-08-24 10:10:00,233575,9272
