,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-06-18 10:10:00,35218,1816
1,Bayern,2020-06-18 10:10:00,47747,2556
2,Berlin,2020-06-18 10:10:00,7475,210
3,Branden­burg,2020-06-18 10:10:00,3365,163
4,Bremen,2020-06-18 10:10:00,1619,49
5,Hamburg,2020-06-18 10:10:00,5154,259
6,Hessen,2020-06-18 10:10:00,10440,498
7,Meck­lenburg- Vor­pommern,2020-06-18 10:10:00,787,20
8,Nieder­sachsen,2020-06-18 10:10:00,13063,618
9,Nord­rhein-West­falen*,2020-06-18 10:10:00,39777,1658
10,Rhein­land-Pfalz,2020-06-18 10:10:00,6874,234
11,Saarland,2020-06-18 10:10:00,2773,168
12,Sachsen,2020-06-18 10:10:00,5359,221
13,Sachsen-Anhalt,2020-06-18 10:10:00,1802,57
14,Schles­wig-Holstein,2020-06-18 10:10:00,3122,152
15,Thüringen,2020-06-18 10:10:00,3189,177
16,Gesamt,2020-06-18 10:10:00,187764,8856
