,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-04-18 10:10:00,27258,919
1,Bayern,2020-04-18 10:10:00,36881,1198
2,Berlin,2020-04-18 10:10:00,5066,91
3,Brandenburg,2020-04-18 10:10:00,2161,62
4,Bremen,2020-04-18 10:10:00,567,24
5,Hamburg,2020-04-18 10:10:00,4118,90
6,Hessen,2020-04-18 10:10:00,6916,212
7,Mecklenburg- Vor­pommern,2020-04-18 10:10:00,645,14
8,Niedersachsen,2020-04-18 10:10:00,8649,281
9,Nordrhein-West­falen,2020-04-18 10:10:00,28006,791
10,Rhein­land-Pfalz,2020-04-18 10:10:00,5324,99
11,Saarland,2020-04-18 10:10:00,2289,86
12,Sachsen,2020-04-18 10:10:00,4140,103
13,Sachsen-Anhalt,2020-04-18 10:10:00,1315,29
14,Schles­wig-Holstein,2020-04-18 10:10:00,2387,61
15,Thüringen,2020-04-18 10:10:00,1717,50
16,Gesamt,2020-04-18 10:10:00,137439,4110
