,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-07-21 10:10:00,36492,1838
1,Bayern,2020-07-21 10:10:00,49872,2617
2,Berlin,2020-07-21 10:10:00,8802,221
3,Branden­burg,2020-07-21 10:10:00,3485,167
4,Bremen,2020-07-21 10:10:00,1721,55
5,Hamburg,2020-07-21 10:10:00,5241,261
6,Hessen,2020-07-21 10:10:00,11430,515
7,Meck­lenburg- Vor­pommern,2020-07-21 10:10:00,809,20
8,Nieder­sachsen,2020-07-21 10:10:00,14059,646
9,Nord­rhein-West­falen,2020-07-21 10:10:00,46213,1714
10,Rhein­land-Pfalz,2020-07-21 10:10:00,7338,238
11,Saarland,2020-07-21 10:10:00,2832,174
12,Sachsen,2020-07-21 10:10:00,5501,225
13,Sachsen-Anhalt,2020-07-21 10:10:00,1956,62
14,Schles­wig-Holstein,2020-07-21 10:10:00,3271,155
15,Thüringen,2020-07-21 10:10:00,3323,182
16,Gesamt,2020-07-21 10:10:00,202345,9090
