,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-07-04 16:10:00,35807,1837
1,Bayern,2020-07-04 16:10:00,48655,2600
2,Berlin,2020-07-04 16:10:00,8393,214
3,Branden­burg,2020-07-04 16:10:00,3459,167
4,Bremen,2020-07-04 16:10:00,1675,53
5,Hamburg,2020-07-04 16:10:00,5217,260
6,Hessen,2020-07-04 16:10:00,10918,511
7,Meck­lenburg- Vor­pommern,2020-07-04 16:10:00,804,20
8,Nieder­sachsen,2020-07-04 16:10:00,13647,635
9,Nord­rhein-West­falen,2020-07-04 16:10:00,43853,1688
10,Rhein­land-Pfalz,2020-07-04 16:10:00,7080,235
11,Saarland,2020-07-04 16:10:00,2805,174
12,Sachsen,2020-07-04 16:10:00,5458,224
13,Sachsen-Anhalt,2020-07-04 16:10:00,1880,59
14,Schles­wig-Holstein,2020-07-04 16:10:00,3178,152
15,Thüringen,2020-07-04 16:10:00,3267,181
16,Gesamt,2020-07-04 16:10:00,196096,9010
