,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-11-12 10:10:00,107649,2189
1,Bayern,2020-11-12 10:10:00,144705,3050
2,Berlin,2020-11-12 10:10:00,43146,321
3,Branden­burg,2020-11-12 10:10:00,11483,229
4,Bremen,2020-11-12 10:10:00,7565,89
5,Hamburg,2020-11-12 10:10:00,18255,308
6,Hessen,2020-11-12 10:10:00,59371,821
7,Meck­lenburg- Vor­pommern*,2020-11-12 10:10:00,3910,34
8,Nieder­sachsen,2020-11-12 10:10:00,50167,868
9,Nord­rhein-West­falen,2020-11-12 10:10:00,185138,2517
10,Rhein­land-Pfalz,2020-11-12 10:10:00,28958,342
11,Saarland,2020-11-12 10:10:00,9276,207
12,Sachsen,2020-11-12 10:10:00,30100,458
13,Sachsen-Anhalt,2020-11-12 10:10:00,7367,102
14,Schles­wig-Holstein,2020-11-12 10:10:00,10715,213
15,Thüringen,2020-11-12 10:10:00,9748,234
16,Gesamt,2020-11-12 10:10:00,727553,11982
