,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-08-18 10:10:00,38740,1859
1,Bayern,2020-08-18 10:10:00,53298,2631
2,Berlin,2020-08-18 10:10:00,10319,224
3,Branden­burg,2020-08-18 10:10:00,3708,169
4,Bremen,2020-08-18 10:10:00,1851,56
5,Hamburg,2020-08-18 10:10:00,5901,264
6,Hessen,2020-08-18 10:10:00,13675,528
7,Meck­lenburg- Vor­pommern,2020-08-18 10:10:00,975,20
8,Nieder­sachsen,2020-08-18 10:10:00,15482,656
9,Nord­rhein-West­falen,2020-08-18 10:10:00,55049,1780
10,Rhein­land-Pfalz,2020-08-18 10:10:00,8224,242
11,Saarland,2020-08-18 10:10:00,3008,174
12,Sachsen,2020-08-18 10:10:00,5736,225
13,Sachsen-Anhalt,2020-08-18 10:10:00,2126,64
14,Schles­wig-Holstein,2020-08-18 10:10:00,3807,158
15,Thüringen,2020-08-18 10:10:00,3505,186
16,Gesamt,2020-08-18 10:10:00,225404,9236
