,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-08-01 10:10:00,37272,1847
1,Bayern,2020-08-01 10:10:00,51068,2622
2,Berlin,2020-08-01 10:10:00,9274,223
3,Branden­burg,2020-08-01 10:10:00,3565,168
4,Bremen,2020-08-01 10:10:00,1781,56
5,Hamburg,2020-08-01 10:10:00,5405,261
6,Hessen,2020-08-01 10:10:00,12029,520
7,Meck­lenburg- Vor­pommern,2020-08-01 10:10:00,868,20
8,Nieder­sachsen,2020-08-01 10:10:00,14499,652
9,Nord­rhein-West­falen,2020-08-01 10:10:00,49102,1739
10,Rhein­land-Pfalz,2020-08-01 10:10:00,7533,239
11,Saarland,2020-08-01 10:10:00,2874,174
12,Sachsen,2020-08-01 10:10:00,5541,225
13,Sachsen-Anhalt,2020-08-01 10:10:00,2022,64
14,Schles­wig-Holstein,2020-08-01 10:10:00,3451,156
15,Thüringen,2020-08-01 10:10:00,3369,182
16,Gesamt,2020-08-01 10:10:00,209653,9148
